,Path,Fold,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,nframes,Duration(s),Octave
6451,Strings/Viola/ordinario/Va-ord-E3-ff-4c-T23u.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,E3,52.0,ff,4.0,3.0,N,None,4.0,True,336851.0,7.638344671201814,3
6452,Strings/Viola/ordinario/Va-ord-E3-mf-4c-T19u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E3,52.0,mf,2.0,3.0,N,None,4.0,True,323378.0,7.332834467120182,3
6453,Strings/Viola/ordinario/Va-ord-E3-pp-4c-T17u.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,E3,52.0,pp,0.0,3.0,N,None,4.0,True,320107.0,7.258662131519275,3
6454,Strings/Viola/ordinario/Va-ord-E4-ff-2c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,ff,4.0,1.0,N,None,2.0,False,,7.643673469387755,4
6455,Strings/Viola/ordinario/Va-ord-E4-ff-3c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,ff,4.0,2.0,N,None,3.0,False,,7.767777777777778,4
6456,Strings/Viola/ordinario/Va-ord-E4-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,ff,4.0,3.0,N,None,4.0,False,,7.353106575963719,4
6457,Strings/Viola/ordinario/Va-ord-E4-mf-2c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,mf,2.0,1.0,N,None,2.0,False,,7.216145124716554,4
6458,Strings/Viola/ordinario/Va-ord-E4-mf-3c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,mf,2.0,2.0,N,None,3.0,False,,7.570566893424036,4
6459,Strings/Viola/ordinario/Va-ord-E4-mf-4c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,mf,2.0,3.0,N,None,4.0,False,,7.0140589569161,4
6460,Strings/Viola/ordinario/Va-ord-E4-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,pp,0.0,1.0,N,None,2.0,False,,7.315056689342404,4
6461,Strings/Viola/ordinario/Va-ord-E4-pp-3c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,pp,0.0,2.0,N,None,3.0,False,,7.660385487528345,4
6462,Strings/Viola/ordinario/Va-ord-E4-pp-4c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,E4,64.0,pp,0.0,3.0,N,None,4.0,False,,7.057437641723356,4
6463,Strings/Viola/ordinario/Va-ord-E5-ff-1c-T13u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,ff,4.0,0.0,N,None,1.0,True,334156.0,7.577233560090703,5
6464,Strings/Viola/ordinario/Va-ord-E5-ff-2c-T16u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,ff,4.0,1.0,N,None,2.0,True,329666.0,7.4754195011337865,5
6465,Strings/Viola/ordinario/Va-ord-E5-ff-3c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,ff,4.0,2.0,N,None,3.0,False,,7.611043083900227,5
6466,Strings/Viola/ordinario/Va-ord-E5-mf-1c-T16u.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,mf,2.0,0.0,N,None,1.0,True,332070.0,7.529931972789115,5
6467,Strings/Viola/ordinario/Va-ord-E5-mf-2c-T11u.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,mf,2.0,1.0,N,None,2.0,True,330811.0,7.501383219954649,5
6468,Strings/Viola/ordinario/Va-ord-E5-mf-3c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,mf,2.0,2.0,N,None,3.0,False,,7.812562358276644,5
6469,Strings/Viola/ordinario/Va-ord-E5-pp-1c-T18u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,pp,0.0,0.0,N,None,1.0,True,340288.0,7.716281179138322,5
6470,Strings/Viola/ordinario/Va-ord-E5-pp-2c-T11u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,pp,0.0,1.0,N,None,2.0,True,314084.0,7.122086167800454,5
6471,Strings/Viola/ordinario/Va-ord-E5-pp-3c-T13u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,E5,76.0,pp,0.0,2.0,N,None,3.0,True,302580.0,6.8612244897959185,5
6499,Strings/Viola/ordinario/Va-ord-F3-ff-4c-T23u_R100u.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,F3,53.0,ff,4.0,3.0,N,None,4.0,True,317946.0,7.2096598639455785,3
6500,Strings/Viola/ordinario/Va-ord-F3-mf-4c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,F3,53.0,mf,2.0,3.0,N,None,4.0,False,,7.199977324263038,3
6501,Strings/Viola/ordinario/Va-ord-F3-pp-4c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,F3,53.0,pp,0.0,3.0,N,None,4.0,False,,7.080272108843538,3
6502,Strings/Viola/ordinario/Va-ord-F4-ff-2c-T10u.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,ff,4.0,1.0,N,None,2.0,True,349503.0,7.925238095238095,4
6503,Strings/Viola/ordinario/Va-ord-F4-ff-3c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,ff,4.0,2.0,N,None,3.0,False,,7.810385487528345,4
6504,Strings/Viola/ordinario/Va-ord-F4-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,ff,4.0,3.0,N,None,4.0,False,,7.53687074829932,4
6505,Strings/Viola/ordinario/Va-ord-F4-mf-2c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,mf,2.0,1.0,N,None,2.0,False,,7.6762131519274375,4
6506,Strings/Viola/ordinario/Va-ord-F4-mf-3c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,mf,2.0,2.0,N,None,3.0,False,,7.48124716553288,4
6507,Strings/Viola/ordinario/Va-ord-F4-mf-4c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,mf,2.0,3.0,N,None,4.0,False,,7.207959183673469,4
6508,Strings/Viola/ordinario/Va-ord-F4-pp-2c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,pp,0.0,1.0,N,None,2.0,False,,7.404444444444445,4
6509,Strings/Viola/ordinario/Va-ord-F4-pp-3c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,pp,0.0,2.0,N,None,3.0,False,,7.48952380952381,4
6510,Strings/Viola/ordinario/Va-ord-F4-pp-4c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,F4,65.0,pp,0.0,3.0,N,None,4.0,False,,7.269886621315193,4
6511,Strings/Viola/ordinario/Va-ord-F5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,ff,4.0,0.0,N,None,1.0,False,,7.975079365079365,5
6512,Strings/Viola/ordinario/Va-ord-F5-ff-2c-T11u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,ff,4.0,1.0,N,None,2.0,True,304438.0,6.903356009070294,5
6513,Strings/Viola/ordinario/Va-ord-F5-ff-3c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,ff,4.0,2.0,N,None,3.0,False,,7.947097505668935,5
6514,Strings/Viola/ordinario/Va-ord-F5-mf-1c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,mf,2.0,0.0,N,None,1.0,False,,7.77249433106576,5
6515,Strings/Viola/ordinario/Va-ord-F5-mf-2c-T12u.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,mf,2.0,1.0,N,None,2.0,True,315091.0,7.144920634920635,5
6516,Strings/Viola/ordinario/Va-ord-F5-mf-3c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,mf,2.0,2.0,N,None,3.0,False,,8.050997732426303,5
6517,Strings/Viola/ordinario/Va-ord-F5-pp-1c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,pp,0.0,0.0,N,None,1.0,False,,7.153764172335601,5
6518,Strings/Viola/ordinario/Va-ord-F5-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,pp,0.0,1.0,N,None,2.0,False,,7.350476190476191,5
6519,Strings/Viola/ordinario/Va-ord-F5-pp-3c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,F5,77.0,pp,0.0,2.0,N,None,3.0,False,,7.859002267573696,5
6547,Strings/Viola/ordinario/Va-ord-G3-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G3,55.0,ff,4.0,2.0,N,None,3.0,False,,9.785260770975057,3
6548,Strings/Viola/ordinario/Va-ord-G3-ff-4c-T22u.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G3,55.0,ff,4.0,3.0,N,None,4.0,True,342333.0,7.76265306122449,3
6549,Strings/Viola/ordinario/Va-ord-G3-mf-3c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,G3,55.0,mf,2.0,2.0,N,None,3.0,False,,9.28981859410431,3
6550,Strings/Viola/ordinario/Va-ord-G3-mf-4c-T21u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,G3,55.0,mf,2.0,3.0,N,None,4.0,True,330305.0,7.489909297052154,3
6551,Strings/Viola/ordinario/Va-ord-G3-pp-3c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,G3,55.0,pp,0.0,2.0,N,None,3.0,False,,8.50954648526077,3
6552,Strings/Viola/ordinario/Va-ord-G3-pp-4c-T19u.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G3,55.0,pp,0.0,3.0,N,None,4.0,True,354990.0,8.049659863945578,3
6553,Strings/Viola/ordinario/Va-ord-G4-ff-2c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,ff,4.0,1.0,N,None,2.0,False,,7.960521541950113,4
6554,Strings/Viola/ordinario/Va-ord-G4-ff-3c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,ff,4.0,2.0,N,None,3.0,False,,7.963492063492064,4
6555,Strings/Viola/ordinario/Va-ord-G4-ff-4c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,ff,4.0,3.0,N,None,4.0,False,,7.809342403628118,4
6556,Strings/Viola/ordinario/Va-ord-G4-mf-2c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,mf,2.0,1.0,N,None,2.0,False,,7.956780045351474,4
6557,Strings/Viola/ordinario/Va-ord-G4-mf-3c-N.wav,2,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,mf,2.0,2.0,N,None,3.0,False,,7.099002267573696,4
6558,Strings/Viola/ordinario/Va-ord-G4-mf-4c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,mf,2.0,3.0,N,None,4.0,False,,7.672993197278911,4
6559,Strings/Viola/ordinario/Va-ord-G4-pp-2c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,pp,0.0,1.0,N,None,2.0,False,,8.311995464852608,4
6560,Strings/Viola/ordinario/Va-ord-G4-pp-3c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,pp,0.0,2.0,N,None,3.0,False,,6.971179138321996,4
6561,Strings/Viola/ordinario/Va-ord-G4-pp-4c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G4,67.0,pp,0.0,3.0,N,None,4.0,False,,7.630045351473923,4
6562,Strings/Viola/ordinario/Va-ord-G5-ff-1c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,ff,4.0,0.0,N,None,1.0,False,,7.808480725623583,5
6563,Strings/Viola/ordinario/Va-ord-G5-ff-2c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,ff,4.0,1.0,N,None,2.0,False,,6.952698412698413,5
6564,Strings/Viola/ordinario/Va-ord-G5-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,ff,4.0,2.0,N,None,3.0,False,,8.056507936507936,5
6565,Strings/Viola/ordinario/Va-ord-G5-mf-1c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,mf,2.0,0.0,N,None,1.0,False,,7.667732426303854,5
6566,Strings/Viola/ordinario/Va-ord-G5-mf-2c-N.wav,3,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,mf,2.0,1.0,N,None,2.0,False,,7.435034013605442,5
6567,Strings/Viola/ordinario/Va-ord-G5-mf-3c-N.wav,0,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,mf,2.0,2.0,N,None,3.0,False,,8.271156462585035,5
6568,Strings/Viola/ordinario/Va-ord-G5-pp-1c-N.wav,1,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,pp,0.0,0.0,N,None,1.0,False,,7.3729705215419505,5
6569,Strings/Viola/ordinario/Va-ord-G5-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,pp,0.0,1.0,N,None,2.0,False,,7.345124716553288,5
6570,Strings/Viola/ordinario/Va-ord-G5-pp-3c-T15u.wav,4,Strings,Violin Family,Va,Viola,ord,ordinario,G5,79.0,pp,0.0,2.0,N,None,3.0,True,324667.0,7.362063492063492,5
6579,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-A3-ff-3c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,A3,57.0,ff,4.0,2.0,N,None,3.0,False,,,3
6580,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-A3-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,A3,57.0,ff,4.0,3.0,N,None,4.0,False,,,3
6581,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-A4-ff-1c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,A4,69.0,ff,4.0,0.0,N,None,1.0,False,,,4
6582,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-A4-ff-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,A4,69.0,ff,4.0,1.0,N,None,2.0,False,,,4
6583,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-A5-ff-1c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,A5,81.0,ff,4.0,0.0,N,None,1.0,False,,,5
6584,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-B3-ff-3c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,B3,59.0,ff,4.0,2.0,N,None,3.0,False,,,3
6585,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-B3-ff-4c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,B3,59.0,ff,4.0,3.0,N,None,4.0,False,,,3
6586,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-B4-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,B4,71.0,ff,4.0,0.0,N,None,1.0,False,,,4
6587,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-B4-ff-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,B4,71.0,ff,4.0,1.0,N,None,2.0,False,,,4
6588,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-B5-ff-1c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,B5,83.0,ff,4.0,0.0,N,None,1.0,False,,,5
6594,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-C3-ff-4c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,C3,48.0,ff,4.0,3.0,N,None,4.0,False,,,3
6595,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-C4-ff-3c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,C4,60.0,ff,4.0,2.0,N,None,3.0,False,,,4
6596,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-C4-ff-4c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,C4,60.0,ff,4.0,3.0,N,None,4.0,False,,,4
6597,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-C5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,C5,72.0,ff,4.0,0.0,N,None,1.0,False,,,5
6598,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-C5-ff-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,C5,72.0,ff,4.0,1.0,N,None,2.0,False,,,5
6604,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-D3-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,D3,50.0,ff,4.0,3.0,N,None,4.0,False,,,3
6605,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-D4-ff-2c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,D4,62.0,ff,4.0,1.0,N,None,2.0,False,,,4
6606,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-D4-ff-3c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,D4,62.0,ff,4.0,2.0,N,None,3.0,False,,,4
6607,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-D5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,D5,74.0,ff,4.0,0.0,N,None,1.0,False,,,5
6608,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-D5-ff-2c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,D5,74.0,ff,4.0,1.0,N,None,2.0,False,,,5
6610,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-E3-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,E3,52.0,ff,4.0,3.0,N,None,4.0,False,,,3
6611,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-E4-ff-2c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,E4,64.0,ff,4.0,1.0,N,None,2.0,False,,,4
6612,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-E4-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,E4,64.0,ff,4.0,2.0,N,None,3.0,False,,,4
6613,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-E5-ff-1c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,E5,76.0,ff,4.0,0.0,N,None,1.0,False,,,5
6618,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-F3-ff-4c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,F3,53.0,ff,4.0,3.0,N,None,4.0,False,,,3
6619,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-F4-ff-2c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,F4,65.0,ff,4.0,1.0,N,None,2.0,False,,,4
6620,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-F4-ff-3c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,F4,65.0,ff,4.0,2.0,N,None,3.0,False,,,4
6621,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-F5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,F5,77.0,ff,4.0,0.0,N,None,1.0,False,,,5
6626,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-G3-ff-3c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,G3,55.0,ff,4.0,2.0,N,None,3.0,False,,,3
6627,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-G3-ff-4c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,G3,55.0,ff,4.0,3.0,N,None,4.0,False,,,3
6628,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-G4-ff-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,G4,67.0,ff,4.0,1.0,N,None,2.0,False,,,4
6629,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-G4-ff-3c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,G4,67.0,ff,4.0,2.0,N,None,3.0,False,,,4
6630,Strings/Viola/pizzicato_bartok/Va-pizz_bartok-G5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_bartok,pizzicato_bartok,G5,79.0,ff,4.0,0.0,N,None,1.0,False,,,5
6646,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A3-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A3,57.0,ff,4.0,2.0,N,None,3.0,False,,,3
6647,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A3-ff-4c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A3,57.0,ff,4.0,3.0,N,None,4.0,False,,,3
6648,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A3-mf-3c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A3,57.0,mf,2.0,2.0,N,None,3.0,False,,,3
6649,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A3-mf-4c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A3,57.0,mf,2.0,3.0,N,None,4.0,False,,,3
6650,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A3-pp-3c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A3,57.0,pp,0.0,2.0,N,None,3.0,False,,,3
6651,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A3-pp-4c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A3,57.0,pp,0.0,3.0,N,None,4.0,False,,,3
6652,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A4-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A4,69.0,ff,4.0,0.0,N,None,1.0,False,,,4
6653,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A4-ff-2c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A4,69.0,ff,4.0,1.0,N,None,2.0,False,,,4
6654,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A4-mf-1c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A4,69.0,mf,2.0,0.0,N,None,1.0,False,,,4
6655,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A4-mf-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A4,69.0,mf,2.0,1.0,N,None,2.0,False,,,4
6656,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A4-pp-1c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A4,69.0,pp,0.0,0.0,N,None,1.0,False,,,4
6657,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A4-pp-2c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A4,69.0,pp,0.0,1.0,N,None,2.0,False,,,4
6658,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A5,81.0,ff,4.0,0.0,N,None,1.0,False,,,5
6659,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A5-mf-1c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A5,81.0,mf,2.0,0.0,N,None,1.0,False,,,5
6660,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-A5-pp-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,A5,81.0,pp,0.0,0.0,N,None,1.0,False,,,5
6664,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B3-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B3,59.0,ff,4.0,2.0,N,None,3.0,False,,,3
6665,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B3-ff-4c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B3,59.0,ff,4.0,3.0,N,None,4.0,False,,,3
6666,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B3-mf-3c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B3,59.0,mf,2.0,2.0,N,None,3.0,False,,,3
6667,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B3-mf-4c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B3,59.0,mf,2.0,3.0,N,None,4.0,False,,,3
6668,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B3-pp-3c-N.wav,0,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B3,59.0,pp,0.0,2.0,N,None,3.0,False,,,3
6669,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B3-pp-4c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B3,59.0,pp,0.0,3.0,N,None,4.0,False,,,3
6670,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B4-ff-1c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B4,71.0,ff,4.0,0.0,N,None,1.0,False,,,4
6671,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B4-ff-2c-N.wav,2,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B4,71.0,ff,4.0,1.0,N,None,2.0,False,,,4
6672,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B4-mf-1c-N.wav,3,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B4,71.0,mf,2.0,0.0,N,None,1.0,False,,,4
6673,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B4-mf-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B4,71.0,mf,2.0,1.0,N,None,2.0,False,,,4
6674,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B4-pp-1c-N.wav,4,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B4,71.0,pp,0.0,0.0,N,None,1.0,False,,,4
6675,Strings/Viola/pizzicato_l_vib/Va-pizz_lv-B4-pp-2c-N.wav,1,Strings,Violin Family,Va,Viola,pizz_lv,pizzicato_l_vib,B4,71.0,pp,0.0,1.0,N,None,2.0,False,,,4
